N,Type,DecompMethod,StageIndex,TotalStages,KernelType,ConfigFile,Length,Factors,WGS,TPT,ExtraOpts,ConfigLine,HashKey
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",61756e56ae03
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",f33d93781d78
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",53c4fcb5de0c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",802b9c68e7be
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",96d24fae1e65
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",9d02d7b87e93
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, runtime_compile=True),",71982047693f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, half_lds=True, runtime_compile=True),",3f344b82bbaf
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",128,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=128, threads_per_transform=128, flavour='wide', runtime_compile=True),",786ce4d0613d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",7fe6d9981d87
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",906bb9ff6edf
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",6ac12e775ab8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",2111fa3c8939
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",2ea3e7d951fe
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",5d8104eae674
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",80b6638b3e38
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",2a393c596034
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",a02224598ea5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, runtime_compile=True),",5e9373336118
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, half_lds=True, runtime_compile=True),",271e9395bcc6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,16,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=16, flavour='wide', runtime_compile=True),",832e483c4bd5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",a3d2143a8396
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",12f4ad7336cb
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",98ce8e8b3c7d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",9fffcd373608
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",2b72d93d1273
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",01b026014f63
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",1a6b60fdba1f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",05c53b532976
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",eb5281a72c19
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, runtime_compile=True),",4c0d6396b667
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, half_lds=True, runtime_compile=True),",6b98a5155c4e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,32,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=32, flavour='wide', runtime_compile=True),",fb2e0f361965
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",3f89ebcc4565
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",8ccea8af56f4
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",40846031e082
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",0bc0444031d6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",75b38336908f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",9f9952aa7d3c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",17e0ec9c16d6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",cef83ba2abb2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",2fa94226ed38
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, runtime_compile=True),",0f8c7af6e42f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, half_lds=True, runtime_compile=True),",921fdec41492
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,64,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=64, flavour='wide', runtime_compile=True),",e4cbc0135788
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",9f06e4ddf3b5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",755e0db935a2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",26af68981ef6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",4f0ff6f26705
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",1e23ae5ee4bf
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",fab6d4f0ad4d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",7f42fb2baaa3
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",c71202d2aaf6
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",e949b0506860
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, runtime_compile=True),",9ce9bd489cb8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, half_lds=True, runtime_compile=True),",a05069853f89
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,128,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=128, flavour='wide', runtime_compile=True),",307015aa7a14
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",47828a1cc3b2
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",42f358699eaa
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",038e7cbc035d
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",98ce2d35eeb0
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",8349ed22ce4c
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'true', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",24cea009ef4b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",70df4ebcba7b
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",59ea20cc5bb5
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'true'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",0d2d6151de6f
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'false'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, runtime_compile=True),",1944b4beec6e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'false', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, half_lds=True, runtime_compile=True),",b07b5eda2382
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",256,256,"{'sp': 'false', 'dp': 'false', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'false', 'dp': 'false'}, workgroup_size=256, threads_per_transform=256, flavour='wide', runtime_compile=True),",65d0a2a02870
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",512,16,"{'sp': 'true', 'dp': 'true'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, runtime_compile=True),",a0859f7384a8
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",512,16,"{'sp': 'true', 'dp': 'true', 'half_lds': True}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, half_lds=True, runtime_compile=True),",d19199e0ac9e
65536,z2z,z2z,1,2,sbcc,config_sbcc.py,256,"[4, 4, 2, 2, 2, 2]",512,16,"{'sp': 'true', 'dp': 'true', 'flavour': 'wide'}","NS(length=256, factors=[4, 4, 2, 2, 2, 2], use_3steps_large_twd={'sp': 'true', 'dp': 'true'}, workgroup_size=512, threads_per_transform=16, flavour='wide', runtime_compile=True),",ad3da5d0ebbc
